ROW_ID,ROW_VERSION,CSBC PSON Center,Consortium,PubMed,Journal,Publication Year,Title,Authors,Grant,Tool link,Other Data Location,SRA URLs,dbGaP URLs,GEO URLs,Synapse Location,Keywords,Abstract,grantType,datasets,studies,tissue_or_organ,diseaseType,experimentalStrategy,featured,dataset name,study name,doi,site,institution,Theme,modifiedOn,tissue_or_organ.sv,diseaseType.sv,experimentalStrategy.sv,Theme.sv,annotated.by,study.number,grantNumber,centerName
4835,196,syn9772917,CSBC,https://www.ncbi.nlm.nih.gov/pubmed/?term=26748710,Cell Rep,2016,"Elucidating MicroRNA Regulatory Networks Using Transcriptional, Post-transcriptional, and Histone Modification Measurements","Gosline SJ, Gurtan AM, JnBaptiste CK, Bosson A, Milani P, Dalin S, Matthews BJ, Yap YS, Sharp PA, Fraenkel E",U01 CA184898,,,,,"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE61035 , https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE61034 , https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE61033",,"networks, computational biology, miRNA",,U01,,,Not Applicable,Not Applicable,"Whole Transcriptome Sequencing, ChIP-Seq",,,,,,,Not Applicable,,Not Applicable,,,,Sage,1,CA184898,Embryonal Brain Tumor Networks
4838,196,syn9772917,CSBC,https://www.ncbi.nlm.nih.gov/pubmed/?term=28131823,Cell Syst,2017,In Situ Peroxidase Labeling and Mass-Spectrometry Connects Alpha-Synuclein Directly to Endocytic Trafficking and mRNA Metabolism in Neurons,"Chung CY, Khurana V, Yi S, Sahni N, Loh KH, Auluck PK, Baru V, Udeshi ND, Freyzon Y, Carr SA, Hill DE, Vidal M, Ting AY, Lindquist S",U01 CA184898,,,,,,,,,U01,,,Not Applicable,Not Applicable,Mass Spectrometry,,,,,,,Not Applicable,,Not Applicable,,,,Sage,,CA184898,Embryonal Brain Tumor Networks
4842,196,syn9772917,CSBC,https://www.ncbi.nlm.nih.gov/pubmed/?term=28759592,PLoS Comput Biol,2017,PCSF: An R-package for network-based interpretation of high-throughput data,"Akhmedov M, Kedaigle A, Chong RE, Montemanni R, Bertoni F, Fraenkel E, Kwee I",U01 CA184898,https://github.com/IOR-Bioinformatics/PCSF,,,,,,"protein interaction network, computational biology",,U01,,,Not Applicable,Not Applicable,Computational Tool,,,,,,,Not Applicable,,Not Applicable,,,"protein interaction network, computational biology",Sage,1,CA184898,Embryonal Brain Tumor Networks
4843,196,syn9772917,CSBC,https://www.ncbi.nlm.nih.gov/pubmed/?term=28726821,Nature,2017,The whole-genome landscape of medulloblastoma subtypes,"Northcott PA, Buchhalter I, Morrissy AS, Hovestadt V, Weischenfeldt J, Ehrenberger T, Grbner S, Segura-Wang M, Zichner T, Rudneva VA, Warnatz HJ, Sidiropoulos N, Phillips AH, Schumacher S, Kleinheinz K, Waszak SM, Erkek S, Jones DTW, Worst BC, Kool M, Zapatka M, Jger N, Chavez L, Hutter B, Bieg M, Paramasivam N, Heinold M, Gu Z, Ishaque N, Jger-Schmidt C, Imbusch CD, Jugold A, Hbschmann D, Risch T, Amstislavskiy V, Gonzalez FGR, Weber UD, Wolf S, Robinson GW, Zhou X, Wu G, Finkelstein D, Liu Y, Cavalli FMG, Luu B, Ramaswamy V, Wu X, Koster J, Ryzhova M, Cho YJ, Pomeroy SL, Herold-Mende C, Schuhmann M, Ebinger M, Liau LM, Mora J, McLendon RE, Jabado N, Kumabe T, Chuah E, Ma Y, Moore RA, Mungall AJ, Mungall KL, Thiessen N, Tse K, Wong T, Jones SJM, Witt O, Milde T, Von Deimling A, Capper D, Korshunov A, Yaspo ML, Kriwacki R, Gajjar A, Zhang J, Beroukhim R, Fraenkel E, Korbel JO, Brors B, Schlesner M, Eils R, Marra MA, Pfister SM, Taylor MD, Lichter P",U01 CA184898,,https://www.ebi.ac.uk/ega/studies/EGAS00001001953,,,,,"medulloblastoma, cancer subtypes,",,U01,,,Brain,Medulloblastoma,"Whole Genome Sequencing, Whole Transcriptome Sequencing, Whole Exome Sequencing, Expression Array, Methylation Profiling by Array",,,,,,,heterogeneity/evolution,,Brain,,,"medulloblastoma, cancer subtypes,",Sage,1,CA184898,Embryonal Brain Tumor Networks
4844,196,syn9772917,CSBC,https://www.ncbi.nlm.nih.gov/pubmed/?term=28131822,Cell Syst,2017,Genome-Scale Networks Link Neurodegenerative Disease Genes to -Synuclein through Specific Molecular Pathways,"Khurana V, Peng J, Chung CY, Auluck PK, Fanning S, Tardiff DF, Bartels T, Koeva M, Eichhorn SW, Benyamini H, Lou Y, Nutter-Upham A, Baru V, Freyzon Y, Tuncbag N, Costanzo M, San Luis BJ, Schndorf DC, Barrasa MI, Ehsani S, Sanjana N, Zhong Q, Gasser T, Bartel DP, Vidal M, Deleidi M, Boone C, Fraenkel E, Berger B, Lindquist S",U01 CA184898,http://transposenet.csail.mit.edu,,,,,,"protein interaction network, computational biology",,U01,,,Not Applicable,Not Applicable,Computational Tool,,,,,,,Not Applicable,,Not Applicable,,,,Sage,1,CA184898,Embryonal Brain Tumor Networks
5088,196,syn9772917,CSBC,https://www.ncbi.nlm.nih.gov/pubmed/?term=29344883,Methods Mol Biol,2018,"Discovering Altered Regulation and Signaling Through Network-based Integration of Transcriptomic, Epigenomic, and Proteomic Tumor Data","Kedaigle AJ, Fraenkel E",U01 CA184898,,,,,,,,,U01,,,,,,,,,,,,,,,,,,,1,CA184898,Embryonal Brain Tumor Networks
5074,196,syn17083789,PS-ON,https://www.ncbi.nlm.nih.gov/pubmed/?term=29984313,Tomography,2018,Enhanced Bone Metastases in Skeletally Immature Mice,"Haley HR, Shen N, Qyli T, Buschhaus JM, Pirone M, Luker KE, Luker GD",U01 CA210152,,,,,,,,,U01,,,Breast,Carcinoma in situ of Breast,Imaging,,,,,,,metastasis,,Breast,,,,Center,,CA210152,Environmental Regulation of Cancer Stem Cell Plasticity in Metastasis
5082,196,syn17083789,PS-ON,https://www.ncbi.nlm.nih.gov/pubmed/?term=29416611,Oncotarget,2019,Three-dimensional tumor model mimics stromal - breast cancer cells signaling,"Ham SL, Thakuri PS, Plaster M, Li J, Luker KE, Luker GD, Tavana H",U01 CA210152,,,,,,,,,U01,,,Breast,Carcinoma in situ of Breast,3D Cell Culture,,,,,,,,,Breast,,,,Center,,CA210152,Environmental Regulation of Cancer Stem Cell Plasticity in Metastasis
5122,196,syn17083789,PS-ON,https://www.ncbi.nlm.nih.gov/pubmed/?term=30414485,Acta Biomater,2018,Mammary fibroblasts remodel fibrillar collagen microstructure in a biomimetic nanocomposite hydrogel,"Liu C, Chiang B, Lewin Mejia D, Luker KE, Luker GD, Lee A",U01 CA210152,,,,,,,,,U01,,,Breast,Carcinoma in situ of Breast,Hydrogels,,,,,,,,,Breast,,,,Center,,CA210152,Environmental Regulation of Cancer Stem Cell Plasticity in Metastasis
5134,196,syn17083789,PS-ON,https://www.ncbi.nlm.nih.gov/pubmed/?term=29484715,Adv Mater,2019,3D Jet Writing: Functional Microtissues Based on Tessellated Scaffold Architectures,"Jordahl JH, Solorio L, Sun H, Ramcharan S, Teeple CB, Haley HR, Lee KJ, Eyster TW, Luker GD, Krebsbach PH, Lahann J",U01 CA210152,,,,,,,,,U01,,,Breast,Carcinoma in situ of Breast,Tissue Engineering,,,,,,,"metastasis, microenvironment",,Breast,,,,Center,1,CA210152,Environmental Regulation of Cancer Stem Cell Plasticity in Metastasis
5154,196,syn17083789,PS-ON,https://www.ncbi.nlm.nih.gov/pubmed/?term=29879553,Acta Biomater,2019,Hybrid collagen alginate hydrogel as a platform for 3D tumor spheroid invasion,"Liu C, Lewin Mejia D, Chiang B, Luker KE, Luker GD",U01 CA210152,,,,,,,,,U01,,,Breast,Carcinoma in situ of Breast,Hydrogels,,,,,,,,,Breast,,,,Center,,CA210152,Environmental Regulation of Cancer Stem Cell Plasticity in Metastasis
5165,196,syn17083789,PS-ON,https://www.ncbi.nlm.nih.gov/pubmed/?term=29972798,Cell Metab,2019,Targeting Breast Cancer Stem Cell State Equilibrium through Modulation of Redox Signaling,"Luo M, Shang L, Brooks MD, Jiagge E, Zhu Y, Buschhaus JM, Conley S, Fath MA, Davis A, Gheordunescu E, Wang Y, Harouaka R, Lozier A, Triner D, McDermott S, Merajver SD, Luker GD, Spitz DR, Wicha MS",U01 CA210152,,,,,,,,,U01,,,Breast,Carcinoma in situ of Breast,Unspecified,,,,,,,heterogeneity/evolution,,Breast,,,,Center,1,CA210152,Environmental Regulation of Cancer Stem Cell Plasticity in Metastasis
5174,196,syn17083789,PS-ON,https://www.ncbi.nlm.nih.gov/pubmed/?term=29144754,Nano Lett,2018,Immunogenic Cell Death Amplified by Co-localized Adjuvant Delivery for Cancer Immunotherapy,"Fan Y, Kuai R, Xu Y, Ochyl LJ, Irvine DJ, Moon JJ",U01 CA210152,,,,,,,,,U01,,,Breast,Carcinoma in situ of Breast,Unspecified,,,,,,,tumor-immune,,Breast,,,,Center,,CA210152,Environmental Regulation of Cancer Stem Cell Plasticity in Metastasis
5191,196,syn17083789,PS-ON,https://www.ncbi.nlm.nih.gov/pubmed/?term=29858782,Methods Mol Biol,2019,Dual Reporter Bioluminescence Imaging with NanoLuc and Firefly Luciferase,"Gibbons AE, Luker KE, Luker GD",U01 CA210152,,,,,,,,,U01,,,Breast,Carcinoma in situ of Breast,Imaging,,,,,,,drug resistance/sensitivity,,Breast,,,,Center,,CA210152,Environmental Regulation of Cancer Stem Cell Plasticity in Metastasis
5206,196,syn17083789,PS-ON,https://www.ncbi.nlm.nih.gov/pubmed/?term=29030823,Methods Mol Biol,2018,"A Facile, In Vitro 384-Well Plate System to Model Disseminated Tumor Cells in the Bone Marrow Microenvironment","Buschhaus JM, Luker KE, Luker GD",U01 CA210152,,,,,,,,,U01,,,Breast,Carcinoma in situ of Breast,3D Cell Culture,,,,,,,microenvironment,,Breast,,,,Center,,CA210152,Environmental Regulation of Cancer Stem Cell Plasticity in Metastasis
5079,196,syn7416702,PS-ON,https://www.ncbi.nlm.nih.gov/pubmed/?term=28871147,Sci Rep,2019,Breast Cancer Spheroids Reveal a Differential Cancer Stem Cell Response to Chemotherapeutic Treatment,"Reynolds DS, Tevis KM, Blessing WA, Colson YL, Zaman MH, Grinstaff MW",U01 CA202123,,,,,,,,,U01,,,Breast,Carcinoma in situ of Breast,Brightfield Microscopy; Fluorescent Antibody Procedure; Immunocytochemistry; Western Blotting,,,,,,,drug resistance/sensitivity,,Breast,,,,Center,,CA202123,Epithelial layer jamming in breast cancer cell migration
5084,196,syn7416702,PS-ON,https://www.ncbi.nlm.nih.gov/pubmed/?term=30079253,Converg Sci Phys Oncol,2018,"Dynamic interplay between tumour, stroma and immune system can drive or prevent tumour progression","Seager RJ, Hajal C, Spill F, Kamm RD, Zaman MH","U01 CA202177, U01 CA202123",,,,,,,,,U01,,,Breast,Carcinoma in situ of Breast,Brightfield Microscopy; Western Blotting,,,,,,,,,Breast,,,,Center,,"CA202177, CA202123",Epithelial layer jamming in breast cancer cell migration
5101,196,syn7416702,PS-ON,https://www.ncbi.nlm.nih.gov/pubmed/?term=29620778,Integr Biol (Camb),2019,Characterization of the mechanical properties of cancer cells in 3D matrices in response to collagen concentration and cytoskeletal inhibitors,"Kim JE, Reynolds DS, Zaman MH, Mak M",U01 CA202123,,,,,,,,,U01,,,Breast,Carcinoma in situ of Breast,Brightfield Microscopy; Western Blotting,,,,,,,,,Breast,,,,Center,,CA202123,Epithelial layer jamming in breast cancer cell migration
5105,196,syn7416702,PS-ON,https://www.ncbi.nlm.nih.gov/pubmed/?term=29210480,Adv Mater,2019,Dimeric Drug Polymeric Micelles with Acid-Active Tumor Targeting and FRET-Traceable Drug Release,"Guo X, Wang L, Duval K, Fan J, Zhou S, Chen Z",U01 CA202123,,,,,,,,,U01,,,Breast,Carcinoma in situ of Breast,Not Applicable,,,,,,,,,Breast,,,,Center,,CA202123,Epithelial layer jamming in breast cancer cell migration
5120,196,syn7416702,PS-ON,https://www.ncbi.nlm.nih.gov/pubmed/?term=27276271,Biophys J,2017,A Computational Model of YAP/TAZ Mechanosensing,"Sun M, Spill F, Zaman MH",U01 CA202123,,,,,,,,,U01,,,Breast,Carcinoma in situ of Breast,Not Applicable,,,,,,,,,Breast,,,,Center,,CA202123,Epithelial layer jamming in breast cancer cell migration
5137,196,syn7416702,PS-ON,https://www.ncbi.nlm.nih.gov/pubmed/?term=27398083,J Nanomater,2019,Design of Nanoparticle-Based Carriers for Targeted Drug Delivery,"Yu X, Trase I, Ren M, Duval K, Guo X, Chen Z",U01 CA202123,,,,,,,,,U01,,,Breast,Carcinoma in situ of Breast,Atomic Force Microscopy; Brightfield Microscopy; Western Blotting,,,,,,,,,Breast,,,,Center,,CA202123,Epithelial layer jamming in breast cancer cell migration
5055,196,syn7416702,PS-ON,https://www.ncbi.nlm.nih.gov/pubmed/?term=30151030,Nat Phys,2018,Geometric constraints during epithelial jamming,"Atia L, Bi D, Sharma Y, Mitchel JA, Gweon B, Koehler S, DeCamp SJ, Lan B, Kim JH, Hirsch R, Pegoraro AF, Lee KH, Starr JR, Weitz DA, Martin AC, Park JA, Butler JP, Fredberg JJ",U01 CA202123,,,,,,,,,U01,,,Not Applicable,Not Applicable,Not Applicable,,,,,,,microenvironment,,Not Applicable,,,,Center,1,CA202123,Epithelial layer jamming in breast cancer cell migration
5062,196,syn7416702,PS-ON,https://www.ncbi.nlm.nih.gov/pubmed/?term=27863122,Wiley Interdiscip Rev Syst Biol Med,2017,"Modeling, signaling and cytoskeleton dynamics: integrated modeling-experimental frameworks in cell migration","Sun M, Zaman MH",U01 CA202123,,,,,,,,,U01,,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,Not Applicable,,,,Center,,CA202123,Epithelial layer jamming in breast cancer cell migration
5065,196,syn7416702,PS-ON,https://www.ncbi.nlm.nih.gov/pubmed/?term=25953078,Integr Biol (Camb),2016,High-throughput screening for modulators of cellular contractile force,"Park CY, Zhou EH, Tambe D, Chen B, Lavoie T, Dowell M, Simeonov A, Maloney DJ, Marinkovic A, Tschumperlin DJ, Burger S, Frykenberg M, Butler JP, Stamer WD, Johnson M, Solway J, Fredberg JJ, Krishnan R",U01 CA202123,,,,,,,,,U01,,,"Lung, NOS",Not Applicable,Not Applicable,,,,,,,,,"Lung, NOS",,,,Center,1,CA202123,Epithelial layer jamming in breast cancer cell migration
5073,196,syn7416702,PS-ON,https://www.ncbi.nlm.nih.gov/pubmed/?term=26546401,Exp Cell Res,2017,Problems in biology with many scales of length: Cell-cell adhesion and cell jamming in collective cellular migration,"Pegoraro AF, Fredberg JJ, Park JA",U01 CA202123,,,,,,,,,U01,,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,Not Applicable,,,,Center,1,CA202123,Epithelial layer jamming in breast cancer cell migration
5080,196,syn7416702,PS-ON,https://www.ncbi.nlm.nih.gov/pubmed/?term=26651416,Trends Pharmacol Sci,2016,Cellular Biomechanics in Drug Screening and Evaluation: Mechanopharmacology,"Krishnan R, Park JA, Seow CY, Lee PV, Stewart AG",U01 CA202123,,,,,,,,,U01,,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,Not Applicable,,,,Center,,CA202123,Epithelial layer jamming in breast cancer cell migration
5098,196,syn7416702,PS-ON,https://www.ncbi.nlm.nih.gov/pubmed/?term=28945485,Connect Tissue Res,2018,Contact guidance and collective migration in the advancing epithelial monolayer,"Lee G, Atia L, Lan B, Sharma Y, Nissim L, Wu MR, Pery E, Lu TK, Park CY, Butler JP, Fredberg JJ",U01 CA202123,,,,,,,,,U01,,,Not Applicable,Not Applicable,,,,,,,,,,Not Applicable,,,,Center,1,CA202123,Epithelial layer jamming in breast cancer cell migration
5099,196,syn7416702,PS-ON,https://www.ncbi.nlm.nih.gov/pubmed/?term=25652451,Am J Physiol Cell Physiol,2015,"Fluid shear, intercellular stress, and endothelial cell alignment","Steward R Jr, Tambe D, Hardin CC, Krishnan R, Fredberg JJ",U01 CA202123,,,,,,,,,U01,,,"Lung, NOS",Not Applicable,Not Applicable,,,,,,,,,"Lung, NOS",,,,Center,1,CA202123,Epithelial layer jamming in breast cancer cell migration
5124,196,syn7416702,PS-ON,https://www.ncbi.nlm.nih.gov/pubmed/?term=27342210,J Exp Clin Cancer Res,2018,Erratum to: Elevated MTSS1 expression associated with metastasis and poor prognosis of residual hepatitis B-related hepatocellular carcinoma,"Huang XY, Huang ZL, Xu B, Chen Z, Re TJ, Zheng Q, Tang ZY, Huang XY",U01 CA202123,,,,,,,,,U01,,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,Not Applicable,,,,Center,,CA202123,Epithelial layer jamming in breast cancer cell migration
5129,196,syn7416702,PS-ON,https://www.ncbi.nlm.nih.gov/pubmed/?term=28374776,Sci Rep,2018,Homogenizing cellular tension by hepatocyte growth factor in expanding epithelial monolayer,"Jang H, Notbohm J, Gweon B, Cho Y, Park CY, Kee SH, Fredberg JJ, Shin JH, Park Y",U01 CA202123,,,,,,,,,U01,,,Not Applicable,Not Applicable,Brightfield Microscopy,,,,,,,,,Not Applicable,,,,Center,1,CA202123,Epithelial layer jamming in breast cancer cell migration
5139,196,syn7416702,PS-ON,https://www.ncbi.nlm.nih.gov/pubmed/?term=29461895,Ann Am Thorac Soc,2019,"Scaling Physiologic Function from Cell to Tissue in Asthma, Cancer, and Development","Sharma Y, Atia L, Rhodes CS, DeCamp SJ, Mitchel J, Fredberg JJ",U01 CA202123,,,,,,,,,U01,,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,Not Applicable,,,,Center,1,CA202123,Epithelial layer jamming in breast cancer cell migration
5143,196,syn7416702,PS-ON,https://www.ncbi.nlm.nih.gov/pubmed/?term=27550520,J Cell Sci,2017,"Collective migration and cell jamming in asthma, cancer and development","Park JA, Atia L, Mitchel JA, Fredberg JJ, Butler JP",U01 CA202123,,,,,,,,,U01,,,"Lung, NOS",Not Applicable,Not Applicable,,,,,,,,,"Lung, NOS",,,,Center,1,CA202123,Epithelial layer jamming in breast cancer cell migration
5145,196,syn7416702,PS-ON,https://www.ncbi.nlm.nih.gov/pubmed/?term=29345194,Am J Physiol Lung Cell Mol Physiol,2019,Transient stretch induces cytoskeletal fluidization through the severing action of cofilin,"Lan B, Krishnan R, Park CY, Watanabe RA, Panganiban R, Butler JP, Lu Q, Cole WC, Fredberg JJ",U01 CA202123,,,,,,,,,U01,,,Not Applicable,Not Applicable,Not Applicable,,,,,,,microenvironment,,Not Applicable,,,,Center,1,CA202123,Epithelial layer jamming in breast cancer cell migration
5150,196,syn7416702,PS-ON,https://www.ncbi.nlm.nih.gov/pubmed/?term=28615311,Physiology (Bethesda),2018,Modeling Physiological Events in 2D vs 3D Cell Culture,"Duval K, Grover H, Han LH, Mou Y, Pegoraro AF, Fredberg J, Chen Z",U01 CA202123,,,,,,,,,U01,,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,Not Applicable,,,,Center,1,CA202123,Epithelial layer jamming in breast cancer cell migration
5163,196,syn7416702,PS-ON,https://www.ncbi.nlm.nih.gov/pubmed/?term=29618614,Proc Natl Acad Sci U S A,2018,Cell contraction induces long-ranged stress stiffening in the extracellular matrix,"Han YL, Ronceray P, Xu G, Malandrino A, Kamm RD, Lenz M, Broedersz CP, Guo M",U01 CA202123,,,,,,,,,U01,,,Not Applicable,Not Applicable,Not Applicable,,,,,,,microenvironment,,Not Applicable,,,,Center,,CA202123,Epithelial layer jamming in breast cancer cell migration
5171,196,syn7416702,PS-ON,https://www.ncbi.nlm.nih.gov/pubmed/?term=28973866,Proc Natl Acad Sci U S A,2018,Cell volume change through water efflux impacts cell stiffness and stem cell fate,"Guo M, Pegoraro AF, Mao A, Zhou EH, Arany PR, Han Y, Burnette DT, Jensen MH, Kasza KE, Moore JR, Mackintosh FC, Fredberg JJ, Mooney DJ, Lippincott-Schwartz J, Weitz DA",U01 CA202123,,,,,,,,,U01,,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,Not Applicable,,,,Center,1,CA202123,Epithelial layer jamming in breast cancer cell migration
5187,196,syn7416702,PS-ON,https://www.ncbi.nlm.nih.gov/pubmed/?term=28892054,Nat Mater,2019,Long-lived force patterns and deformation waves at repulsive epithelial boundaries,"Rodrguez-Franco P, Brugus A, Marn-Llaurad A, Conte V, Solanas G, Batlle E, Fredberg JJ, Roca-Cusachs P, Sunyer R, Trepat X",U01 CA202123,,,,,,,,,U01,,,Kidney,Not Applicable,Brightfield Microscopy; Western Blotting,,,,,,,microenvironment,,Kidney,,,,Center,1,CA202123,Epithelial layer jamming in breast cancer cell migration
5205,196,syn7416702,PS-ON,https://www.ncbi.nlm.nih.gov/pubmed/?term=26820546,Nat Methods,2016,Hidden in the mist no more: physical force in cell biology,"Wang K, Cai LH, Lan B, Fredberg JJ",U01 CA202123,,,,,,,,,U01,,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,Not Applicable,,,,Center,1,CA202123,Epithelial layer jamming in breast cancer cell migration
5207,196,syn7416702,PS-ON,https://www.ncbi.nlm.nih.gov/pubmed/?term=30206629,Integr Biol (Camb),2019,Computational model of wound healing: EGF secreted by fibroblasts promotes delayed re-epithelialization of epithelial keratinocytes,"Andasari V , L D , Swat M , Feng S , Spill F , Chen L , Luo X , Zaman M , Long M ",U01 CA202123,,,,,,,,,U01,,,Not Applicable,Not Applicable,Not Applicable,,,,,,,metastasis,,Not Applicable,,,,Center,,CA202123,Epithelial layer jamming in breast cancer cell migration
5208,196,syn7416702,PS-ON,https://www.ncbi.nlm.nih.gov/pubmed/?term=27332131,Biophys J,2017,Cellular Contraction and Polarization Drive Collective Cellular Motion,"Notbohm J, Banerjee S, Utuje KJC, Gweon B, Jang H, Park Y, Shin J, Butler JP, Fredberg JJ, Marchetti MC",U01 CA202123,,,,,,,,,U01,,,"Lung, NOS",Not Applicable,Not Applicable,,,,,,,,,"Lung, NOS",,,,Center,1,CA202123,Epithelial layer jamming in breast cancer cell migration
5213,196,syn7416702,PS-ON,https://www.ncbi.nlm.nih.gov/pubmed/?term=30030173,Acta Biomater,2019,Mechanical confinement via a PEG/Collagen interpenetrating network inhibits behavior characteristic of malignant cells in the triple negative breast cancer cell line MDAMB231,"Reynolds DS, Bougher KM, Letendre JH, Fitzgerald SF, Gisladottir UO, Grinstaff MW, Zaman MH",U01 CA202123,,,,,,,,,U01,,,Not Applicable,Not Applicable,Not Applicable,,,,,,,microenvironment,,Not Applicable,,,,Center,,CA202123,Epithelial layer jamming in breast cancer cell migration
4663,196,syn7349753,PS-ON,https://www.ncbi.nlm.nih.gov/pubmed/?term=27009166,Cancer Res,2017,Darwinian Dynamics of Intratumoral Heterogeneity: Not Solely Random Mutations but Also Variable Environmental Selection Forces,"Lloyd MC, Cunningham JJ, Bui MM, Gillies RJ, Brown JS, Gatenby RA",U54 CA193489,,,,,,,"darwinian evolution, breast cancer, intratumoral heterogeneity, IHC, imaging, mathematical modeling, biomarkers",,U54,,,Breast,Carcinoma in situ of Breast,Immunohistochemistry Staining Method,,,,,,,,,Breast,,,,Center,,CA193489,H Lee Moffitt Cancer Center and Research Institute
